data,label,CCT_xc_class_000_distance,CCT_xc_class_001_distance,CCT_xc_class_000_count1,CCT_xc_class_001_count1,CCT_xc_class_000_count7,CCT_xc_class_001_count7,CCT_x4_class_000_distance,CCT_x4_class_001_distance,CCT_x4_class_000_count1,CCT_x4_class_001_count1,CCT_x4_class_000_count7,CCT_x4_class_001_count7,r50_xc_class_000_distance,r50_xc_class_001_distance,r50_xc_class_000_count1,r50_xc_class_001_count1,r50_xc_class_000_count7,r50_xc_class_001_count7,r50_xc_class_000_xs5,r50_xc_class_001_xs5,r50_xc_class_000_xs3,r50_xc_class_001_xs3,r50_xc_class_000_all3,r50_xc_class_001_all3,r50_xc_class_000_all5,r50_xc_class_001_all5,r50_x4_class_000_distance,r50_x4_class_001_distance,r50_x4_class_000_count1,r50_x4_class_001_count1,r50_x4_class_000_count7,r50_x4_class_001_count7
covid_hosp/train/1/18ee3d5a-1d35-4f91-bef4-da13e40c4935.png,1,0.0014251274802318248,1.99653329893788,1,0,7,0,0.5447729713363706,0.7700792740201352,0,1,2,5,1.9936354932729667,5.885504478220227e-07,0,1,0,7,0,5,0,3,0,3,0,5,0.23526597561141693,0.0902087269093832,0,1,0,7
covid_hosp/train/1/18f349ea-e436-443c-a040-c07c705f9989.png,1,1.9983087511560722,0.00039958223772285084,0,1,0,7,0.7200548635381528,0.2902800015057172,0,1,0,7,1.9873824736973984,0.0011148950064675534,0,1,0,7,0,5,0,3,0,3,0,5,0.20189516844668953,0.07477594306190727,0,1,0,7
covid_hosp/train/1/18f84176-38fd-4c45-9054-1ee74075bb99.png,1,1.9997027418230073,0.0014728146556142185,0,1,0,7,0.8704945922764765,0.27682723024910094,0,1,0,7,1.9914216769168291,0.00018583967992114037,0,1,0,7,1,4,0,3,1,2,1,4,0.20027990737459622,0.10218987362754661,0,1,0,7
covid_hosp/train/1/1923df31-e23a-4ee4-86f8-35d124af2f61.png,1,1.999854369546208,8.230884575455288e-05,0,1,0,7,0.8767462276938693,0.20569906967506668,0,1,0,7,1.9959306875600769,0.00023225611880717256,0,1,0,7,0,5,0,3,0,3,0,5,0.22111029220964262,0.08427611292147108,0,1,0,7
covid_hosp/train/1/192c7502-0bb4-4479-ae6c-9ff142f1c684.png,1,1.999093002800557,8.060870973092271e-05,0,1,0,7,1.007358384001784,0.17425233170373033,0,1,0,7,1.995261249187434,0.00010377852838638901,0,1,0,7,0,5,0,3,0,3,0,5,0.289939158097251,0.1368367263707454,0,1,0,7
covid_hosp/train/1/192e8e4a-4db4-4c04-9b74-297e15b87c8e.png,1,1.9998302557544334,0.0011673038456934126,0,1,0,7,0.743846931055619,0.2006427245932585,0,1,0,7,1.999674082025468,0.003718616447023426,0,1,0,7,0,5,0,3,0,3,0,5,0.18809592302924194,0.05759028204427896,0,1,0,7
covid_hosp/train/1/192f3509-9413-44f1-a585-57829f15ad38.png,1,1.9742082682258648,0.019481812061609483,0,1,0,7,0.8836564359347012,0.46447850265695634,0,1,0,7,0.05008031921506151,1.9091259829507106,0,1,2,5,1,4,1,2,2,1,2,3,0.18782303337759376,0.10526945495951445,0,1,0,7
covid_hosp/train/1/192f8bc4-1d12-4b3e-84a6-d94f77928faf.png,1,1.9988831988912743,0.00015082678227362756,0,1,0,7,0.9682182622525112,0.2614145125538394,0,1,0,7,1.9967787711020415,0.0004964439337198367,0,1,0,7,0,5,0,3,0,3,0,5,0.2948029334932387,0.0977407815180692,0,1,0,7
covid_hosp/train/1/19370915-6723-41fe-be09-29defbd9b7c1.png,1,1.998993859689492,0.00011197662762674199,0,1,0,7,0.5152752450545608,0.37560191327736625,0,1,1,6,1.9960517343084665,0.0002623359387725621,0,1,0,7,0,5,0,3,0,3,0,5,0.17640941156989032,0.08801415505088095,0,1,0,7
covid_hosp/train/1/19377a2b-4f78-42f5-bbde-27c797d84cfb.png,1,1.9993609148877023,1.7148693266189063e-05,0,1,0,7,0.9004160502391325,0.24042249309726027,0,1,0,7,0.002492620688509195,1.9834077734778526,1,0,5,2,0,5,0,3,0,3,0,5,0.17707869124423337,0.08627306404236712,0,1,0,7
covid_hosp/train/1/193d589c-8295-4445-8e13-bd3beeddcbe4.png,1,1.9979180659339455,0.0005999822680137212,1,0,1,6,0.7777084423637706,0.4068763659891057,0,1,0,7,0.005648651702297003,1.9763023647493818,0,1,3,4,2,3,1,2,1,2,2,3,0.13562333496868884,0.07482306540311678,0,1,0,7
covid_hosp/train/1/193ebe3c-905d-4ee0-87c0-b72999547d3b.png,1,1.9967052937141063,0.0013155818440486744,0,1,0,7,0.8472540213547657,0.3406947242547722,0,1,0,7,1.996131728071017,0.0002834900723808209,0,1,0,7,4,1,3,0,2,1,4,1,0.2573512620781967,0.08734825605449725,0,1,0,7
covid_hosp/train/1/1944c064-d08d-4173-9c7a-a777dcf5262c.png,1,1.9971842442303138,0.0010197206403892434,0,1,0,7,0.8882431196889491,0.3908181058613258,0,1,0,7,1.9972720216174324,0.0007187504564510894,0,1,0,7,0,5,0,3,0,3,0,5,0.28218047323278506,0.09902477169216706,0,1,0,7
covid_hosp/train/1/194917f4-f78a-49f9-a35e-3de36e668f5e.png,1,1.9976569322588207,0.004834009054426658,0,1,0,7,0.962516285589161,0.2582577981522287,0,1,0,7,5.056384047685825e-06,1.994106878379649,0,1,5,2,3,2,2,1,2,1,4,1,0.17914902500016294,0.08583909811095758,0,1,0,7
covid_hosp/train/1/195033e1-ab56-4857-8b68-ef116fa576aa.png,1,1.9650927960594609,0.027509382846505726,0,1,0,7,0.728935671087121,0.3855952325774792,0,1,0,7,1.9918681053124168,0.00012510561537271148,0,1,0,7,0,5,0,3,0,3,0,5,0.1740500599719652,0.07456779092671062,0,1,0,7
covid_hosp/train/1/195ddf15-9620-4827-97da-01a44d5842f7.png,1,1.99993940672744,0.0008365148311993975,0,1,0,7,0.724569225382385,0.3475346969331792,0,1,0,7,1.947947114766368,0.022445353942334267,0,1,0,7,0,5,0,3,0,3,0,5,0.20483351342260803,0.11642862723967196,0,1,0,7
covid_hosp/train/1/19720da5-a262-4c83-9ae9-fe6f7f5cc5fb.png,1,1.9986691077073258,0.003318897555193656,0,1,0,7,0.7374034764389708,0.39740737340280474,0,1,0,7,0.0005308743777990843,1.9895947485909573,1,0,5,2,3,2,2,1,2,1,3,2,0.14765096903670594,0.13315343425975967,0,1,2,5
covid_hosp/train/1/197769ca-8d7e-4a21-8fff-ed1417dca35a.png,1,1.9999854356708213,0.00030010757981357994,0,1,0,7,0.640048755452467,0.385040771795752,0,1,0,7,0.002918880457300599,1.982338520711728,0,1,2,5,4,1,3,0,3,0,4,1,0.11872229664471179,0.09640379084000905,0,1,0,7
covid_hosp/train/1/197c3079-d2b8-4227-8513-743e0e3d6431.png,1,1.999997908364977,0.0003878335449061243,0,1,0,7,0.9498016426210263,0.3139052097729611,0,1,0,7,1.9904681505133093,0.0003480204513283125,0,1,0,7,0,5,0,3,0,3,0,5,0.16437653946175657,0.06470135422358758,0,1,0,7
covid_hosp/train/1/197eb663-bd40-4c72-9fec-4160cec1f64b.png,1,1.9981370556438185,0.004132787126576831,0,1,0,7,0.9755079861504854,0.32993553428156375,0,1,0,7,1.9954925233936551,0.00014137051631646358,0,1,0,7,0,5,0,3,0,3,0,5,0.21301030044721847,0.060839998001592566,0,1,0,7
covid_hosp/train/1/1a557ac7-3f9e-4750-9d36-1c311cad8a6f.png,1,1.999745272114796,0.0013761618458189018,0,1,0,7,0.9861797746119871,0.2638606998464984,0,1,0,7,1.9980341491402107,0.0012043949345468263,0,1,0,7,0,5,0,3,0,3,0,5,0.23733568099750235,0.06615460567812015,0,1,0,7
covid_hosp/train/1/1acc13bc-a199-49bf-8360-c20314fd85fd.png,1,1.9996271880824525,3.354160924673444e-06,0,1,0,7,0.8895069417803974,0.32869750607182646,0,1,0,7,1.9940325619498318,3.1166353927636337e-06,0,1,0,7,2,3,1,2,1,2,2,3,0.28481661953037596,0.09081864683491458,0,1,0,7
covid_hosp/train/1/1b2aefc5-a9dd-4f84-a314-3acec56df761.png,1,1.9991150943338685,7.411711265181697e-05,0,1,0,7,0.944150317232801,0.23840525653731737,0,1,0,7,1.9943610066535764,1.540164274071998e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.22232302684898753,0.061912898881686496,0,1,0,7
covid_hosp/train/1/1b3bc37d-dfa7-4dee-a7dc-18008b346586.png,1,1.9997157471847395,1.8319860235593843e-05,0,1,0,7,0.7228851891119317,0.361279258994637,0,1,0,7,1.9978240101364797,0.0010493879662438754,0,1,0,7,0,5,0,3,0,3,0,5,0.20103948677293038,0.0699352120891199,0,1,0,7
covid_hosp/train/1/1b4ccf65-5872-4694-b441-599471b7794a.png,1,1.9998798534165405,0.00010361281396531474,0,1,0,7,0.6509868294544014,0.4568843181377772,0,1,3,4,1.9675267267820167,0.010313240420991021,0,1,0,7,0,5,0,3,0,3,0,5,0.20090538161817606,0.17306669161233457,0,1,1,6
covid_hosp/train/1/1b5c50df-36c2-4b74-85f0-84925fa63ac1.png,1,1.9878149667858602,0.00797420637036561,0,1,0,7,0.9295433771608201,0.26508126508288343,0,1,0,7,1.9418431663028204,0.10152842873356538,0,1,1,6,0,5,0,3,0,3,0,5,0.22535883652492927,0.09034476767351207,0,1,0,7
covid_hosp/train/1/1b6ac013-a672-4eda-9e69-75b0628ff944.png,1,1.9994183014660656,0.0020477657806178273,0,1,1,6,0.8306619913088706,0.3850413275434318,0,1,0,7,1.9920783958893784,0.0001001822480113379,0,1,0,7,1,4,0,3,2,1,2,3,0.29582691399406136,0.09713984718982938,0,1,0,7
covid_hosp/train/1/1ba253cb-105f-4250-80bf-be5565bd359c.png,1,1.9999941708724955,0.0003506431636305374,0,1,0,7,0.8766184256945453,0.2340872120137778,0,1,0,7,1.996325979377674,0.00033930623307454333,0,1,0,7,5,0,3,0,2,1,4,1,0.32919584012110736,0.11531408473153126,0,1,0,7
covid_hosp/train/1/1be56c93-6607-4b08-b73a-dfe4ca81f7b1.png,1,1.9939660870263824,0.009756947551199602,0,1,0,7,0.6300965131346448,0.5142289229103054,1,0,4,3,1.9897758984287,0.0004904755306660569,0,1,0,7,0,5,0,3,0,3,0,5,0.17985142479389893,0.11808679388064014,0,1,1,6
covid_hosp/train/1/1bf08f3b-a273-4f51-bafa-b55ada2c23b5.png,1,1.9991239289617897,7.15755382120209e-05,0,1,0,7,1.03628405614411,0.2486102078920327,0,1,0,7,1.996088556375399,0.0002719447884119708,0,1,0,7,0,5,0,3,0,3,0,5,0.3417501945788233,0.10439234295606059,0,1,0,7
covid_hosp/train/1/1bf6fe95-9953-4e27-a71e-4dfbfa81e63b.png,1,1.9997387940357374,2.478193369659376e-05,0,1,0,7,0.8028625307859755,0.27821006588881103,0,1,0,7,1.9970395241899508,0.0006065447456189421,0,1,0,7,0,5,0,3,0,3,0,5,0.24280056172069742,0.07132032822392209,0,1,0,7
covid_hosp/train/1/1c20a2ed-7081-4e30-b5f8-a329c51d14f1.png,1,0.040926707888262026,1.9671090128261959,0,1,3,4,0.43876027879455703,0.6189192569629168,0,1,5,2,0.00015924551937351872,1.9916079204894452,1,0,7,0,2,3,2,1,2,1,3,2,0.11492409962203598,0.12799411569431696,1,0,5,2
covid_hosp/train/1/1c6867ff-939e-4096-9738-322c4c2a02bf.png,1,1.9998701265639949,9.494499356610397e-05,0,1,0,7,0.9732037570936481,0.26983264977269905,0,1,0,7,1.9998463564040143,0.008351183099050141,0,1,0,7,0,5,0,3,0,3,0,5,0.217471719745426,0.08422114441532047,0,1,0,7
covid_hosp/train/1/1c6b087d-a573-450b-9a4c-f5a5de9a8004.png,1,1.9841331693480593,0.021610499830666097,0,1,1,6,0.779083705036814,0.5269102267780819,0,1,0,7,1.9966910594595073,0.00046280772610340914,0,1,0,7,1,4,0,3,0,3,0,5,0.20620690380117246,0.08593541531336113,0,1,0,7
covid_hosp/train/1/1cabab6f-b2b8-4780-b6bf-525f2ad15096.png,1,1.9967000141087006,0.001318920476999108,0,1,0,7,0.7992681434984354,0.28757432246771464,0,1,0,7,0.004183010121910691,1.9794064865943888,1,0,3,4,0,5,0,3,0,3,0,5,0.19881305844049835,0.10366753996347233,0,1,0,7
covid_hosp/train/1/1caf3708-4998-4594-bf7f-ea4beb24b6f5.png,1,0.001117337536703622,1.9998489759947864,1,0,6,1,0.2679952800393789,0.7750049701332478,1,0,7,0,4.957909068736832e-06,1.9941035044935203,1,0,5,2,5,0,3,0,3,0,5,0,0.10424815959056755,0.21867616911547605,1,0,7,0
covid_hosp/train/1/1cf02f00-7c14-467a-9283-1f6bacf783a3.png,1,1.9986693170639653,0.00023537380764726556,0,1,0,7,0.888813926697097,0.20660833590489247,0,1,0,7,1.9942427160533112,9.858591781042314e-06,0,1,0,7,4,1,2,1,2,1,4,1,0.30664136531702946,0.10030284912320253,0,1,0,7
covid_hosp/train/1/1d193b54-7f79-4a6a-bcaf-352a03025019.png,1,1.9967854764150927,0.0012650713460967689,0,1,0,7,0.7025773340956846,0.3347723784941179,0,1,0,7,0.007665531809407877,1.999926795983098,0,1,0,7,1,4,0,3,1,2,1,4,0.14910172714916203,0.0965047943477193,0,1,0,7
covid_hosp/train/1/1d1badbd-7789-4923-a387-7ee4e3b18cc7.png,1,1.994684220336691,0.0026821804467543897,0,1,0,7,1.0350009464684122,0.2908467812083,0,1,0,7,1.9979398678949636,0.001132552012269139,0,1,0,7,0,5,0,3,0,3,0,5,0.31253817551501606,0.08830651155806968,0,1,0,7
covid_hosp/train/1/1d57c801-71b4-49da-8933-2cabdc927fef.png,1,1.9985958044791223,0.00026687288720406155,0,1,0,7,1.0063381873876305,0.22298104566804655,0,1,0,7,1.9993745617668117,0.0029192238193896936,0,1,0,7,0,5,0,3,0,3,0,5,0.24652960799304435,0.07542726348893602,0,1,0,7
covid_hosp/train/1/1d763b86-e7dc-4db1-ae16-601d80d36c5e.png,1,1.9993437111116532,2.0062824260813628e-05,0,1,0,7,0.940888997403285,0.27396266139272296,0,1,0,7,1.9956268555149217,0.0001663843044502622,0,1,0,7,0,5,0,3,0,3,0,5,0.3628405740557962,0.13935412930474644,0,1,0,7
covid_hosp/train/1/1d7876e7-2229-41a4-b6f5-0ead284ed611.png,1,1.9997624282647724,3.2795004249686066e-05,0,1,1,6,0.9906561205822831,0.3151886737044586,0,1,0,7,0.00034494174714705395,1.9963444087052131,1,0,5,2,3,2,1,2,2,1,3,2,0.17962227493837124,0.11798450495550028,0,1,0,7
covid_hosp/train/1/1e1d4b6e-7fe6-4ea7-91ea-9c42ec8d6f00.png,1,1.99845188081407,0.000331616664591583,0,1,0,7,1.0874354814702227,0.31971175472447344,0,1,0,7,1.9944167769401058,1.8466593229793382e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.2764136568653949,0.14895250343674293,0,1,0,7
covid_hosp/train/1/1e8fbc6f-08f6-4801-b437-69d9e5bde269.png,1,1.9988187920480183,0.00017507316365872327,0,1,0,7,0.9915008599899268,0.3128334876738259,0,1,0,7,1.9930071999204024,2.1332401075380147e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.2631428175515863,0.09479353156764103,0,1,0,7
covid_hosp/train/1/1ee29f7c-f059-47b3-8d59-6edd3ede27d0.png,1,0.0002999444709362864,1.9999853997089556,1,0,7,0,0.5535674312189557,0.5797959464521496,0,1,4,3,1.9235856050999094,0.03940700671716302,0,1,2,5,0,5,0,3,0,3,0,5,0.17356527873269945,0.10731607823041123,0,1,1,6
covid_hosp/train/1/1ef28712-7b54-49de-838a-3a56326d26a0.png,1,1.9991315937610525,6.939627636670664e-05,0,1,0,7,0.9053643206693214,0.3464702741833541,0,1,0,7,1.9557560605648285,0.017392553427898694,0,1,0,7,0,5,0,3,0,3,0,5,0.23615974861879263,0.10777756803717387,0,1,0,7
covid_hosp/train/1/1f20a7b4-fc0d-49fa-8cc0-ecd516509372.png,1,1.9852042306417241,0.010112921517070772,0,1,1,6,0.5966472959105489,0.3801312205898817,0,1,0,7,0.00020267276979235582,1.9958017619001551,1,0,6,1,1,4,0,3,1,2,1,4,0.18823510773227237,0.11541630790241864,0,1,0,7
covid_hosp/train/1/1f393b78-0251-4f0c-8ca7-39fc54f8ddc2.png,1,1.999960742891792,0.00022125167929376577,0,1,0,7,0.8769488934400248,0.4102165556223295,0,1,0,7,1.9885837915722049,0.0007780584501155818,0,1,0,7,0,5,0,3,0,3,0,5,0.16909171364827436,0.07746075421207177,0,1,0,7
covid_hosp/train/1/1f45c8c0-4475-45e9-85e5-0cf139d0572b.png,1,1.9863442572413548,0.009173317493110678,0,1,2,5,0.7102561152747269,0.3747631079120636,0,1,0,7,1.9984162025585,0.001540233993681639,0,1,0,7,0,5,0,3,0,3,0,5,0.21005507146144864,0.10059496359102871,0,1,0,7
covid_hosp/train/1/1f5f34b6-8e8d-4e25-88fc-6ba1b5b0ac06.png,1,0.10614219342001918,1.880056015190089,1,0,3,4,0.6445286455482856,0.7076633191263709,0,1,3,4,1.9995794069553896,0.0034254398478738013,0,1,0,7,0,5,0,3,0,3,0,5,0.21850748511994067,0.13236792978427891,0,1,0,7
covid_hosp/train/1/1fd92186-f1fa-477d-b23e-abfd7ad537ce.png,1,1.998975290342942,0.00011822948294726299,0,1,0,7,1.0373682102322803,0.25295790654216654,0,1,0,7,1.994826840122431,5.0371762392531494e-05,0,1,0,7,1,4,0,3,0,3,1,4,0.2925285298785364,0.08355216531353793,0,1,0,7
covid_hosp/train/1/20ed5a77-bb84-4c95-b126-714bd59cdfbf.png,1,1.9984050681784313,0.0003534767842998665,0,1,0,7,1.0811184173588415,0.19098707300988504,0,1,0,7,1.9902855222341609,0.0003837025798648641,0,1,0,7,0,5,0,3,0,3,0,5,0.21101469696242758,0.061073715127062944,0,1,0,7
covid_hosp/train/1/20f39b8e-be82-4f24-8791-651533a73184.png,1,1.9999888110923285,0.0003166591818767328,0,1,0,7,1.0405484490080705,0.2939415488271009,0,1,0,7,1.9929205755725206,2.6378091144807492e-05,0,1,0,7,1,4,0,3,0,3,0,5,0.2831653902487832,0.09416006100092955,0,1,0,7
covid_hosp/train/1/20fa542a-4930-46eb-8e1b-3e938980e6ea.png,1,0.001956077549063573,1.9957291328427793,1,0,7,0,0.3512314606012674,0.6643845472180687,1,0,7,0,0.0003776692928550984,1.9903159051480286,1,0,5,2,5,0,3,0,3,0,5,0,0.06997457115721484,0.19322254973804132,1,0,7,0
covid_hosp/train/1/2139214a-4a50-4144-9c2d-eb4c929e1e7e.png,1,1.9988589871370288,0.0001598088094976191,0,1,0,7,0.7669053561604928,0.2931541335206085,0,1,0,7,1.9968767633696605,0.0005359940863920443,0,1,0,7,0,5,0,3,0,3,0,5,0.2311055854561065,0.10931291735502335,0,1,0,7
covid_hosp/train/1/21dc80a4-e6b7-4cfc-9463-3fc2f660833f.png,1,1.999896694723386,0.00012047822354988025,0,1,0,7,0.9662776608532502,0.21180699476826725,0,1,0,7,3.528105646333213e-05,1.9927849059861336,1,0,6,1,0,5,0,3,0,3,0,5,0.16408130678204302,0.07282282504920079,0,1,0,7
covid_hosp/train/1/21eca20b-515e-4f51-95e3-c5721e1fd6a1.png,1,0.05229301035968692,1.9377435147191837,0,1,3,4,0.3563010235644911,0.5267349999031187,0,1,2,5,4.587259483568307e-05,1.9947801340386848,1,0,7,0,5,0,3,0,3,0,5,0,0.06276246377229866,0.15763117722564668,1,0,7,0
covid_hosp/train/1/2230de59-e044-4b6d-95c0-1154c0cbb802.png,1,1.9973477012547745,0.005273705863010347,0,1,0,7,0.6654637111617743,0.5032301600686055,0,1,4,3,1.9884914602388806,0.0008023655950595288,0,1,0,7,0,5,0,3,0,3,0,5,0.20936534669861318,0.11905109317105667,0,1,1,6
covid_hosp/train/1/2278d9f3-e7bf-4e36-a194-aaf5bdb20762.png,1,1.9989620586535635,0.0028459663682133263,0,1,0,7,0.9439571018207603,0.46494090664487886,0,1,0,7,1.9996313417672247,0.003580123215531472,0,1,0,7,0,5,0,3,0,3,0,5,0.2450506980768179,0.10027255728153017,0,1,0,7
covid_hosp/train/1/228b3dc1-f78a-4ac9-b213-2a416583d063.png,1,1.997559860369039,0.0049729207015345445,0,1,0,7,0.8152803286226056,0.3546547874079753,0,1,0,7,1.997186170898587,0.0006756679164650059,0,1,0,7,2,3,2,1,0,3,1,4,0.26645150467664036,0.06873189687763981,0,1,0,7
covid_hosp/train/1/22c13a41-b046-441e-adbf-ed77104b6249.png,1,0.0001657298060959711,1.9988432598597352,1,0,7,0,0.4028261714284055,0.5959872890394109,1,0,6,1,0.45657485853691715,1.4463783724326467,0,1,2,5,1,4,1,2,1,2,2,3,0.0941350552416419,0.13960696977630016,0,1,2,5
covid_hosp/train/1/22c1b139-cb5e-41cd-83fd-7e06d6f4038e.png,1,1.9998604043344574,0.001085873261951087,0,1,0,7,0.8349189986510305,0.32725528170614937,0,1,0,7,1.9962603020302914,0.0003197101635357136,0,1,0,7,0,5,0,3,0,3,0,5,0.24840337088633213,0.09219446534206788,0,1,0,7
covid_hosp/train/1/22f2d3ec-f7ea-4778-850d-bb111590202f.png,1,1.9999932611542315,0.0003438767358422412,0,1,0,7,1.033038047239775,0.3065046939163022,0,1,0,7,1.9958189412078795,0.00020647264566453494,0,1,0,7,0,5,0,3,0,3,0,5,0.34370796008770166,0.11633851751164137,0,1,0,7
covid_hosp/train/1/231de9e8-63d9-4093-9d57-2bdcdee49225.png,1,1.9988060967038686,0.0001799828279006599,0,1,0,7,1.0276649455256257,0.28727242230357763,0,1,0,7,1.9966036387798565,0.0004308738171540094,0,1,0,7,0,5,0,3,0,3,0,5,0.31899148566132585,0.12185791630118803,0,1,0,7
covid_hosp/train/1/237fb342-b23b-44dd-803f-b63161c3f0cc.png,1,0.0015868831319517662,1.999650308084971,1,0,7,0,0.48451401406477124,0.5438813276356006,0,1,1,6,0.000581437659349815,1.9893753861482102,1,0,6,1,2,3,1,2,3,0,4,1,0.18621693500302383,0.1233736976546711,0,1,1,6
covid_hosp/train/1/238e2a87-d6ef-48ec-961a-54ab1e947878.png,1,1.9999631547538135,0.00022710619388321973,0,1,0,7,0.7539576275528341,0.32404755067976676,0,1,0,7,1.8168025613462382,0.12393276356397032,0,1,0,7,0,5,0,3,0,3,0,5,0.18853319349792252,0.09509038272501069,0,1,0,7
covid_hosp/train/1/239f7e39-e679-4892-9c87-04d1e4fd240f.png,1,0.0818474612245994,1.9295864719306839,0,1,2,5,0.45013610964232253,0.5135601455687406,1,0,5,2,1.9960602272615078,0.0002645329113168948,0,1,0,7,0,5,0,3,0,3,0,5,0.17351815788755776,0.08662377941808908,0,1,0,7
covid_hosp/train/1/23aa3daa-1283-4144-9299-6e4ffab7a8f4.png,1,1.9741698181841216,0.03301575726075112,0,1,1,6,0.5809297546648424,0.39786559080921113,0,1,0,7,1.9969412161258453,0.0005631872538424121,0,1,0,7,0,5,0,3,0,3,0,5,0.26465603566353146,0.09365527955554487,0,1,0,7
covid_hosp/train/1/23ec5265-20bb-4f80-9315-66ef0d7adef9.png,1,1.999005597841061,0.00010808279425511547,0,1,0,7,0.9931774853927304,0.24404877286852278,0,1,0,7,1.997438735490649,0.0008083445272215606,0,1,0,7,0,5,0,3,0,3,0,5,0.25113192904458115,0.058320998323275974,0,1,0,7
covid_hosp/train/1/23fe6bf8-de06-4041-a3b9-beb2fe73b455.png,1,1.999981532334038,0.00028367210645097174,0,1,0,7,1.1102441174151023,0.29409728652159095,0,1,0,7,1.9961047294712815,0.0002762343374100862,0,1,0,7,0,5,0,3,0,3,0,5,0.28830953484936395,0.09330155061299428,0,1,0,7
covid_hosp/train/1/2409fc29-8acb-4e1d-8fdd-fc333d5c4852.png,1,1.8124258787420338,0.17050789460524285,0,1,1,6,0.5975228223553645,0.47812383547995374,0,1,0,7,0.02530590876417327,1.9436695918364015,0,1,1,6,0,5,0,3,0,3,0,5,0.18251519867725652,0.13966137826229263,0,1,1,6
covid_hosp/train/1/240d4da6-3775-4515-b884-d67bccc47496.png,1,1.999717813755845,0.0014390353811147838,0,1,0,7,0.7252644961517531,0.3788605063428434,0,1,0,7,1.9751701015790868,0.006210863484897411,0,1,0,7,0,5,0,3,0,3,0,5,0.15621412690177083,0.1038176483948301,0,1,1,6
covid_hosp/train/1/2415c886-456c-447a-b418-bbf877ddefd1.png,1,1.9996238290371058,3.0437670680560913e-06,0,1,0,7,0.7921817490346866,0.3573286033588615,0,1,0,7,1.999238840686815,0.0026471887526358095,0,1,0,7,0,5,0,3,0,3,0,5,0.23574124892829962,0.09041150627484407,0,1,0,7
covid_hosp/train/1/24bc6cbc-3ed9-455a-8fbf-f106ce3e1e59.png,1,1.9999726684820427,0.0006952089261353933,0,1,0,7,0.9565425248039828,0.19202091839862878,0,1,0,7,1.996410161263074,0.0003655467657529554,0,1,0,7,0,5,0,3,0,3,0,5,0.21804681298989004,0.09856537034764656,0,1,0,7
covid_hosp/train/1/24dba8ea-22b9-4a3c-84ce-6bafeab8e6d1.png,1,0.09628144986402187,1.8905168839847868,1,0,3,4,0.38673710933360916,0.5429071043873043,0,1,2,5,0.00022779004293116412,1.995911899232032,1,0,7,0,2,3,1,2,1,2,2,3,0.140568936569744,0.14203454337127175,1,0,1,6
covid_hosp/train/1/25651f11-e9b6-423e-a9d0-d20347cb4caf.png,1,1.9981127850876708,0.000497629969809954,0,1,0,7,0.8677465771145607,0.24968730381518212,0,1,0,7,0.030538385853122407,1.9360487939889277,1,0,2,5,0,5,0,3,0,3,0,5,0.16827367425718598,0.10258573235385537,0,1,0,7
covid_hosp/train/1/25d1ddb4-df24-4e52-8a84-b0dff45f9718.png,1,1.9980850444848104,0.000511929101454478,0,1,0,7,1.0301525501421067,0.22829946912180288,0,1,0,7,1.9974326412023826,0.0008049249935255798,0,1,0,7,0,5,0,3,0,3,1,4,0.3019053944632152,0.07833943053251191,0,1,0,7
covid_hosp/train/1/260e3c89-2bc0-48c8-8203-64d63693fa8d.png,1,0.20776115881177293,1.7736440360335026,0,1,1,6,0.35892139514762034,0.5310412596617915,1,0,6,1,1.857528308150926,0.0904319128194434,0,1,0,7,0,5,0,3,0,3,0,5,0.14396457465982704,0.11721386386180177,1,0,1,6
covid_hosp/train/1/261341d3-1df2-4cf4-b9a8-b1e02a124900.png,1,1.9977315614669253,0.0007019961574054046,0,1,0,7,1.1191236903212227,0.3502184323181432,0,1,0,7,1.9969423226598635,0.0005636625001721463,0,1,0,7,0,5,0,3,0,3,0,5,0.2649951602081555,0.07974379364732642,0,1,0,7
covid_hosp/train/1/2635357b-8865-4551-9ed8-3f90b996c982.png,1,1.9997151681667946,0.0014450002287265118,0,1,0,7,0.8626040949474536,0.3340549928744384,0,1,0,7,1.994239550119314,9.727848680141093e-06,0,1,0,7,0,5,0,3,0,3,0,5,0.2562977896566824,0.08212210782899709,0,1,0,7
covid_hosp/train/1/26950e98-3b48-4d7c-b2d0-daa4249be551.png,1,1.9992038723025787,5.00867932412552e-05,0,1,0,7,0.7022722183703427,0.37783580861113286,1,0,1,6,1.9944732727890195,2.1872548492396504e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.25524581435254123,0.12708490554475738,0,1,0,7
covid_hosp/train/1/26c15b0a-9865-414d-94b2-5349e8903f88.png,1,1.9945696021178467,0.00898587769735093,0,1,1,6,0.7857543879421673,0.2869435025663378,0,1,0,7,0.00039041933752548275,1.99025192204309,1,0,4,3,1,4,1,2,1,2,2,3,0.1275909750641202,0.11588548471793914,0,1,2,5
covid_hosp/train/1/26d622c4-c7ec-4952-9210-7b2a2144cb79.png,1,1.9989562552954514,0.0028555663659890484,0,1,0,7,0.6952696642437404,0.2751672524342492,0,1,0,7,1.998253818576417,0.0013879597565239488,0,1,0,7,1,4,1,2,0,3,2,3,0.24545136062046735,0.07599631916383576,0,1,0,7
